Hours Studied,Sleep Hours,Sample Question Papers Practiced,extra_yn,study_efficiency,practice_ratio,conditioned_study,focus_index,learning_engagement,balance_score,Performance Index
9,9,1,0,9.444444444444445,0.1111111111111111,20.723265836946414,9.0,10.0,0.9,80.0
3,6,3,0,25.666666666666668,1.0,8.317766166719343,3.0,6.0,1.5,56.0
9,8,7,0,7.222222222222222,0.7777777777777778,18.420680743952367,9.0,16.0,0.8,64.0
2,6,6,1,20.5,3.0,6.591673732008658,1.0,7.5,4.0,19.0
4,8,2,0,12.25,0.5,12.875503299472802,4.0,6.0,1.6,30.0
1,9,3,1,99.0,3.0,6.238324625039508,0.5,3.5,9.0,74.0
1,8,6,1,61.0,6.0,5.545177444479562,0.5,6.5,8.0,37.0
4,6,5,0,18.0,1.25,9.656627474604601,4.0,9.0,1.2,56.0
1,7,0,0,60.0,0.0,4.852030263919617,1.0,1.0,3.5,36.0
7,4,4,0,13.285714285714286,0.5714285714285714,8.317766166719343,7.0,11.0,0.5,84.0
4,9,5,1,21.75,1.25,14.484941211906902,2.0,8.5,3.6,72.0
9,5,6,0,6.222222222222222,0.6666666666666666,11.51292546497023,9.0,15.0,0.5,53.0
9,8,7,0,8.333333333333334,0.7777777777777778,18.420680743952367,9.0,16.0,0.8,69.0
1,7,2,0,87.0,2.0,4.852030263919617,1.0,3.0,3.5,58.0
6,7,8,1,9.666666666666666,1.3333333333333333,13.621371043387192,3.0,13.5,2.0,46.0
7,9,4,0,7.571428571428571,0.5714285714285714,18.71497387511852,7.0,11.0,1.125,44.0
3,8,7,1,18.666666666666668,2.3333333333333335,11.090354888959125,1.5,9.5,4.0,38.0
7,8,9,0,14.0,1.2857142857142858,16.635532333438686,7.0,16.0,1.0,90.0
5,6,8,0,8.0,1.6,10.75055681536833,5.0,13.0,1.0,24.0
7,6,3,0,8.428571428571429,0.42857142857142855,12.476649250079014,7.0,10.0,0.75,51.0
8,4,3,0,9.5,0.375,8.788898309344878,8.0,11.0,0.4444444444444444,67.0
2,5,1,0,42.5,0.5,5.493061443340549,2.0,3.0,1.6666666666666667,63.0
5,9,0,0,19.8,0.0,16.125835223052494,5.0,5.0,1.5,87.0
1,8,9,1,62.0,9.0,5.545177444479562,0.5,9.5,8.0,43.0
5,9,2,1,10.6,0.4,16.125835223052494,2.5,6.5,3.0,40.0
2,6,9,1,27.0,4.5,6.591673732008658,1.0,10.5,4.0,28.0
4,6,9,1,15.5,2.25,9.656627474604601,2.0,12.5,2.4,43.0
9,7,7,1,6.0,0.7777777777777778,16.11809565095832,4.5,15.5,1.4,50.0
4,7,9,1,16.5,2.25,11.266065387038703,2.0,12.5,2.8,48.0
3,9,9,1,21.0,3.0,12.476649250079015,1.5,11.5,4.5,47.0
1,4,2,0,49.0,2.0,2.772588722239781,1.0,3.0,2.0,21.0
8,5,8,1,9.125,1.0,10.986122886681098,4.0,15.5,1.1111111111111112,72.0
2,9,4,0,44.5,2.0,9.887510598012987,2.0,6.0,3.0,67.0
4,9,7,1,21.75,1.75,14.484941211906902,2.0,10.5,3.6,73.0
2,5,4,1,34.5,2.0,5.493061443340549,1.0,5.5,3.3333333333333335,45.0
8,9,0,0,8.375,0.0,19.775021196025975,8.0,8.0,1.0,62.0
8,9,0,0,9.625,0.0,19.775021196025975,8.0,8.0,1.0,71.0
7,4,8,1,11.428571428571429,1.1428571428571428,8.317766166719343,3.5,14.5,1.0,71.0
8,7,1,1,6.0,0.125,15.380572041353537,4.0,8.5,1.5555555555555556,38.0
3,8,8,1,19.333333333333332,2.6666666666666665,11.090354888959125,1.5,10.5,4.0,39.0
6,7,0,0,15.0,0.0,13.621371043387192,6.0,6.0,1.0,77.0
1,5,5,1,90.0,5.0,3.4657359027997265,0.5,5.5,5.0,61.0
7,7,9,1,11.857142857142858,1.2857142857142858,14.55609079175885,3.5,15.5,1.75,75.0
9,8,5,0,8.222222222222221,0.5555555555555556,18.420680743952367,9.0,14.0,0.8,74.0
2,4,0,0,28.0,0.0,4.394449154672439,2.0,2.0,1.3333333333333333,30.0
9,4,5,0,5.111111111111111,0.5555555555555556,9.210340371976184,9.0,14.0,0.4,40.0
3,9,6,0,20.666666666666668,2.0,12.476649250079015,3.0,9.0,2.25,43.0
4,8,6,1,16.5,1.5,12.875503299472802,2.0,9.5,3.2,48.0
3,8,1,0,27.333333333333332,0.3333333333333333,11.090354888959125,3.0,4.0,2.0,64.0
1,4,5,0,67.0,5.0,2.772588722239781,1.0,6.0,2.0,44.0
3,8,7,0,26.666666666666668,2.3333333333333335,11.090354888959125,3.0,10.0,2.0,60.0
8,5,2,0,7.125,0.25,10.986122886681098,8.0,10.0,0.5555555555555556,50.0
3,7,0,1,31.333333333333332,0.0,9.704060527839234,1.5,2.5,3.5,76.0
7,7,2,0,6.0,0.2857142857142857,14.55609079175885,7.0,9.0,0.875,32.0
5,6,7,1,17.2,1.4,10.75055681536833,2.5,11.5,2.0,72.0
9,4,0,0,9.444444444444445,0.0,9.210340371976184,9.0,9.0,0.4,78.0
8,5,1,1,8.0,0.125,10.986122886681098,4.0,8.5,1.1111111111111112,57.0
6,6,1,0,13.666666666666666,0.16666666666666666,11.675460894331879,6.0,7.0,0.8571428571428571,71.0
4,4,8,0,16.75,2.0,6.437751649736401,4.0,12.0,0.8,49.0
8,9,6,1,11.625,0.75,19.775021196025975,4.0,13.5,2.0,90.0
5,5,5,1,18.2,1.0,8.958797346140274,2.5,9.5,1.6666666666666667,74.0
3,5,3,1,16.0,1.0,6.931471805599453,1.5,5.5,2.5,23.0
7,7,2,1,13.285714285714286,0.2857142857142857,14.55609079175885,3.5,8.5,1.75,86.0
1,6,8,1,50.0,8.0,4.1588830833596715,0.5,8.5,6.0,26.0
4,7,4,1,22.0,1.0,11.266065387038703,2.0,7.5,2.8,73.0
4,6,1,1,24.0,0.25,9.656627474604601,2.0,4.5,2.4,81.0
1,5,9,0,72.0,9.0,3.4657359027997265,1.0,10.0,2.5,46.0
2,5,9,1,26.5,4.5,5.493061443340549,1.0,10.5,3.3333333333333335,30.0
5,9,1,0,12.4,0.2,16.125835223052494,5.0,6.0,1.5,43.0
8,6,1,1,12.125,0.125,13.183347464017316,4.0,8.5,1.3333333333333333,92.0
2,7,9,1,41.0,4.5,7.690286020676768,1.0,10.5,4.666666666666667,61.0
8,5,2,0,8.25,0.25,10.986122886681098,8.0,10.0,0.5555555555555556,60.0
3,4,3,1,18.0,1.0,5.545177444479562,1.5,5.5,2.0,35.0
6,4,9,0,7.833333333333333,1.5,7.783640596221253,6.0,15.0,0.5714285714285714,33.0
5,5,4,0,11.4,0.8,8.958797346140274,5.0,9.0,0.8333333333333334,39.0
9,8,3,1,9.666666666666666,0.3333333333333333,18.420680743952367,4.5,11.5,1.6,84.0
7,5,1,0,10.428571428571429,0.14285714285714285,10.39720770839918,7.0,8.0,0.625,65.0
5,6,3,0,14.0,0.6,10.75055681536833,5.0,8.0,1.0,54.0
4,9,4,0,17.25,1.0,14.484941211906902,4.0,8.0,1.8,57.0
9,7,7,1,6.666666666666667,0.7777777777777778,16.11809565095832,4.5,15.5,1.4,60.0
7,5,2,0,6.142857142857143,0.2857142857142857,10.39720770839918,7.0,9.0,0.625,34.0
9,9,5,0,9.11111111111111,0.5555555555555556,20.723265836946414,9.0,14.0,0.9,80.0
7,5,7,1,7.571428571428571,1.0,10.39720770839918,3.5,13.5,1.25,44.0
6,9,2,1,9.666666666666666,0.3333333333333333,17.51319134149782,3.0,7.5,2.5714285714285716,50.0
4,5,5,1,24.25,1.25,8.047189562170502,2.0,8.5,2.0,80.0
5,4,8,0,15.2,1.6,7.16703787691222,5.0,13.0,0.6666666666666666,61.0
3,4,8,0,22.666666666666668,2.6666666666666665,5.545177444479562,3.0,11.0,1.0,45.0
8,7,3,1,7.0,0.375,15.380572041353537,4.0,10.5,1.5555555555555556,52.0
5,8,2,1,17.0,0.4,14.33407575382444,2.5,6.5,2.6666666666666665,70.0
8,6,7,1,7.375,0.875,13.183347464017316,4.0,14.5,1.3333333333333333,52.0
8,9,1,0,8.625,0.125,19.775021196025975,8.0,9.0,1.0,64.0
7,6,1,0,14.0,0.14285714285714285,12.476649250079014,7.0,8.0,0.75,88.0
9,4,3,1,6.444444444444445,0.3333333333333333,9.210340371976184,4.5,11.5,0.8,53.0
8,4,1,0,8.0,0.125,8.788898309344878,8.0,9.0,0.4444444444444444,55.0
9,5,0,0,5.444444444444445,0.0,11.51292546497023,9.0,9.0,0.5,46.0
1,9,9,0,92.0,9.0,6.238324625039508,1.0,10.0,4.5,71.0
8,7,7,0,11.75,0.875,15.380572041353537,8.0,15.0,0.7777777777777778,86.0
3,9,4,0,15.666666666666666,1.3333333333333333,12.476649250079015,3.0,7.0,2.25,25.0
9,4,1,1,9.222222222222221,0.1111111111111111,9.210340371976184,4.5,9.5,0.8,81.0
4,6,4,1,20.5,1.0,9.656627474604601,2.0,7.5,2.4,65.0
2,7,7,0,30.0,3.5,7.690286020676768,2.0,9.0,2.3333333333333335,40.0
2,6,3,1,24.0,1.5,6.591673732008658,1.0,4.5,4.0,29.0
6,7,3,1,11.0,0.5,13.621371043387192,3.0,8.5,2.0,54.0
1,9,2,1,63.0,2.0,6.238324625039508,0.5,2.5,9.0,39.0
5,4,6,0,16.6,1.2,7.16703787691222,5.0,11.0,0.6666666666666666,69.0
6,7,5,1,15.333333333333334,0.8333333333333334,13.621371043387192,3.0,10.5,2.0,82.0
7,4,8,1,12.857142857142858,1.1428571428571428,8.317766166719343,3.5,14.5,1.0,82.0
7,4,7,1,8.857142857142858,1.0,8.317766166719343,3.5,13.5,1.0,55.0
4,6,3,0,18.75,0.75,9.656627474604601,4.0,7.0,1.2,61.0
7,4,5,0,8.0,0.7142857142857143,8.317766166719343,7.0,12.0,0.5,46.0
7,7,9,0,10.0,1.2857142857142858,14.55609079175885,7.0,16.0,0.875,60.0
7,7,5,1,6.428571428571429,0.7142857142857143,14.55609079175885,3.5,11.5,1.75,36.0
3,9,0,0,28.0,0.0,12.476649250079015,3.0,3.0,2.25,67.0
5,7,2,0,9.0,0.4,12.542316284596385,5.0,7.0,1.1666666666666667,33.0
1,8,5,1,56.0,5.0,5.545177444479562,0.5,5.5,8.0,33.0
3,5,1,0,21.333333333333332,0.3333333333333333,6.931471805599453,3.0,4.0,1.25,42.0
2,5,6,1,33.0,3.0,5.493061443340549,1.0,7.5,3.3333333333333335,42.0
3,5,1,0,30.333333333333332,0.3333333333333333,6.931471805599453,3.0,4.0,1.25,69.0
6,7,7,0,9.166666666666666,1.1666666666666667,13.621371043387192,6.0,13.0,1.0,45.0
8,7,1,0,5.875,0.125,15.380572041353537,8.0,9.0,0.7777777777777778,36.0
2,4,5,1,40.0,2.5,4.394449154672439,1.0,6.5,2.6666666666666665,55.0
8,6,1,0,8.25,0.125,13.183347464017316,8.0,9.0,0.6666666666666666,61.0
5,8,0,1,11.0,0.0,14.33407575382444,2.5,4.5,2.6666666666666665,44.0
6,5,4,1,10.166666666666666,0.6666666666666666,9.729550745276565,3.0,9.5,1.4285714285714286,48.0
6,7,4,1,16.5,0.6666666666666666,13.621371043387192,3.0,9.5,2.0,90.0
4,6,0,1,15.0,0.0,9.656627474604601,2.0,3.5,2.4,42.0
8,7,0,1,9.25,0.0,15.380572041353537,4.0,7.5,1.5555555555555556,69.0
9,7,6,1,9.777777777777779,0.6666666666666666,16.11809565095832,4.5,14.5,1.4,86.0
2,4,2,1,25.5,1.0,4.394449154672439,1.0,3.5,2.6666666666666665,22.0
7,8,2,0,9.428571428571429,0.2857142857142857,16.635532333438686,7.0,9.0,1.0,53.0
1,5,6,0,62.0,6.0,3.4657359027997265,1.0,7.0,2.5,38.0
6,5,9,0,15.833333333333334,1.5,9.729550745276565,6.0,15.0,0.7142857142857143,85.0
2,5,1,1,37.0,0.5,5.493061443340549,1.0,2.5,3.3333333333333335,46.0
6,6,7,1,11.166666666666666,1.1666666666666667,11.675460894331879,3.0,12.5,1.7142857142857142,57.0
9,5,3,0,7.111111111111111,0.3333333333333333,11.51292546497023,9.0,12.0,0.5,61.0
2,5,2,0,22.5,1.0,5.493061443340549,2.0,4.0,1.6666666666666667,20.0
8,6,3,1,6.5,0.375,13.183347464017316,4.0,10.5,1.3333333333333333,45.0
3,8,7,0,27.0,2.3333333333333335,11.090354888959125,3.0,10.0,2.0,62.0
7,8,9,0,6.285714285714286,1.2857142857142858,16.635532333438686,7.0,16.0,1.0,36.0
8,7,3,0,10.25,0.375,15.380572041353537,8.0,11.0,0.7777777777777778,76.0
5,8,1,0,10.4,0.2,14.33407575382444,5.0,6.0,1.3333333333333333,31.0
6,7,2,0,15.5,0.3333333333333333,13.621371043387192,6.0,8.0,1.0,80.0
1,7,9,0,70.0,9.0,4.852030263919617,1.0,10.0,3.5,45.0
8,6,9,1,6.625,1.125,13.183347464017316,4.0,16.5,1.3333333333333333,51.0
6,6,9,0,10.5,1.5,11.675460894331879,6.0,15.0,0.8571428571428571,53.0
9,4,9,1,7.0,1.0,9.210340371976184,4.5,17.5,0.8,58.0
4,9,7,1,22.0,1.75,14.484941211906902,2.0,10.5,3.6,73.0
9,8,3,1,7.0,0.3333333333333333,18.420680743952367,4.5,11.5,1.6,57.0
7,4,4,1,9.285714285714286,0.5714285714285714,8.317766166719343,3.5,10.5,1.0,58.0
5,9,2,0,16.0,0.4,16.125835223052494,5.0,7.0,1.5,64.0
1,6,8,0,67.0,8.0,4.1588830833596715,1.0,9.0,3.0,40.0
1,7,4,1,59.0,4.0,4.852030263919617,0.5,4.5,7.0,31.0
1,5,0,0,99.0,0.0,3.4657359027997265,1.0,1.0,2.5,70.0
9,6,1,0,5.666666666666667,0.1111111111111111,13.815510557964275,9.0,10.0,0.6,44.0
6,9,4,1,15.166666666666666,0.6666666666666666,17.51319134149782,3.0,9.5,2.5714285714285716,86.0
4,5,8,1,13.75,2.0,8.047189562170502,2.0,11.5,2.0,38.0
3,4,7,1,14.0,2.3333333333333335,5.545177444479562,1.5,9.5,2.0,24.0
9,4,8,1,8.555555555555555,0.8888888888888888,9.210340371976184,4.5,16.5,0.8,74.0
3,8,8,0,18.0,2.6666666666666665,11.090354888959125,3.0,11.0,2.0,34.0
2,9,7,1,26.5,3.5,9.887510598012987,1.0,8.5,6.0,32.0
2,7,3,0,30.0,1.5,7.690286020676768,2.0,5.0,2.3333333333333335,35.0
5,6,2,0,19.2,0.4,10.75055681536833,5.0,7.0,1.0,81.0
7,8,2,0,13.0,0.2857142857142857,16.635532333438686,7.0,9.0,1.0,84.0
4,6,2,0,24.0,0.5,9.656627474604601,4.0,6.0,1.2,81.0
8,6,4,0,6.125,0.5,13.183347464017316,8.0,12.0,0.6666666666666666,43.0
2,4,0,0,20.0,0.0,4.394449154672439,2.0,2.0,1.3333333333333333,13.0
1,7,8,0,85.0,8.0,4.852030263919617,1.0,9.0,3.5,60.0
4,6,7,0,15.5,1.75,9.656627474604601,4.0,11.0,1.2,43.0
3,8,1,0,26.333333333333332,0.3333333333333333,11.090354888959125,3.0,4.0,2.0,60.0
1,4,6,1,80.0,6.0,2.772588722239781,0.5,6.5,4.0,55.0
1,8,5,1,88.0,5.0,5.545177444479562,0.5,5.5,8.0,62.0
2,5,0,1,22.5,0.0,5.493061443340549,1.0,1.5,3.3333333333333335,23.0
8,7,3,1,10.75,0.375,15.380572041353537,4.0,10.5,1.5555555555555556,82.0
8,4,0,0,10.75,0.0,8.788898309344878,8.0,8.0,0.4444444444444444,78.0
2,7,9,0,35.0,4.5,7.690286020676768,2.0,11.0,2.3333333333333335,48.0
8,6,2,1,12.0,0.25,13.183347464017316,4.0,9.5,1.3333333333333333,93.0
4,5,5,0,22.75,1.25,8.047189562170502,4.0,9.0,1.0,72.0
2,4,1,0,47.5,0.5,4.394449154672439,2.0,3.0,1.3333333333333333,75.0
3,7,8,1,28.666666666666668,2.6666666666666665,9.704060527839234,1.5,10.5,3.5,71.0
1,4,5,1,62.0,5.0,2.772588722239781,0.5,5.5,4.0,32.0
8,9,7,1,6.625,0.875,19.775021196025975,4.0,14.5,2.0,49.0
5,5,5,1,10.8,1.0,8.958797346140274,2.5,9.5,1.6666666666666667,39.0
5,5,5,1,13.2,1.0,8.958797346140274,2.5,9.5,1.6666666666666667,49.0
3,5,9,1,23.666666666666668,3.0,6.931471805599453,1.5,11.5,2.5,50.0
7,4,3,1,8.285714285714286,0.42857142857142855,8.317766166719343,3.5,9.5,1.0,46.0
9,5,3,1,9.333333333333334,0.3333333333333333,11.51292546497023,4.5,11.5,1.0,80.0
4,4,8,1,18.25,2.0,6.437751649736401,2.0,11.5,1.6,59.0
7,7,4,1,8.857142857142858,0.5714285714285714,14.55609079175885,3.5,10.5,1.75,49.0
9,4,5,0,6.777777777777778,0.5555555555555556,9.210340371976184,9.0,14.0,0.4,56.0
8,9,5,1,9.75,0.625,19.775021196025975,4.0,12.5,2.0,75.0
2,5,6,1,35.0,3.0,5.493061443340549,1.0,7.5,3.3333333333333335,47.0
5,8,6,1,11.8,1.2,14.33407575382444,2.5,10.5,2.6666666666666665,48.0
8,9,1,0,7.625,0.125,19.775021196025975,8.0,9.0,1.0,56.0
2,8,5,1,45.5,2.5,8.788898309344878,1.0,6.5,5.333333333333333,68.0
7,5,4,0,14.142857142857142,0.5714285714285714,10.39720770839918,7.0,11.0,0.625,90.0
6,4,3,1,10.0,0.5,7.783640596221253,3.0,8.5,1.1428571428571428,46.0
1,8,2,1,98.0,2.0,5.545177444479562,0.5,2.5,8.0,75.0
1,8,7,1,51.0,7.0,5.545177444479562,0.5,7.5,8.0,26.0
1,4,5,0,47.0,5.0,2.772588722239781,1.0,6.0,2.0,17.0
1,9,6,0,92.0,6.0,6.238324625039508,1.0,7.0,4.5,68.0
6,5,0,0,15.666666666666666,0.0,9.729550745276565,6.0,6.0,0.7142857142857143,83.0
5,5,9,0,18.6,1.8,8.958797346140274,5.0,14.0,0.8333333333333334,77.0
9,4,9,1,7.666666666666667,1.0,9.210340371976184,4.5,17.5,0.8,65.0
4,7,8,1,18.25,2.0,11.266065387038703,2.0,11.5,2.8,61.0
8,8,5,1,6.125,0.625,17.577796618689757,4.0,12.5,1.7777777777777777,43.0
8,9,7,1,11.625,0.875,19.775021196025975,4.0,14.5,2.0,88.0
3,8,1,0,20.666666666666668,0.3333333333333333,11.090354888959125,3.0,4.0,2.0,42.0
2,6,9,0,25.5,4.5,6.591673732008658,2.0,11.0,2.0,27.0
9,5,3,0,7.555555555555555,0.3333333333333333,11.51292546497023,9.0,12.0,0.5,64.0
1,4,4,1,49.0,4.0,2.772588722239781,0.5,4.5,4.0,20.0
5,8,0,0,19.2,0.0,14.33407575382444,5.0,5.0,1.3333333333333333,81.0
8,9,5,0,10.0,0.625,19.775021196025975,8.0,13.0,1.0,72.0
8,6,9,1,10.625,1.125,13.183347464017316,4.0,16.5,1.3333333333333333,81.0
2,5,9,0,42.0,4.5,5.493061443340549,2.0,11.0,1.6666666666666667,62.0
5,7,4,1,11.0,0.8,12.542316284596385,2.5,8.5,2.3333333333333335,41.0
8,7,1,0,5.875,0.125,15.380572041353537,8.0,9.0,0.7777777777777778,36.0
2,4,2,0,36.5,1.0,4.394449154672439,2.0,4.0,1.3333333333333333,50.0
5,8,9,0,9.2,1.8,14.33407575382444,5.0,14.0,1.3333333333333333,33.0
1,7,0,1,43.0,0.0,4.852030263919617,0.5,0.5,7.0,17.0
2,5,9,1,22.0,4.5,5.493061443340549,1.0,10.5,3.3333333333333335,25.0
6,8,2,1,13.166666666666666,0.3333333333333333,15.567281192442506,3.0,7.5,2.2857142857142856,66.0
2,9,8,1,49.5,4.0,9.887510598012987,1.0,9.5,6.0,82.0
9,7,6,0,5.555555555555555,0.6666666666666666,16.11809565095832,9.0,15.0,0.7,48.0
4,6,3,0,22.5,0.75,9.656627474604601,4.0,7.0,1.2,75.0
3,4,1,0,21.333333333333332,0.3333333333333333,5.545177444479562,3.0,4.0,1.0,43.0
7,5,7,1,9.857142857142858,1.0,10.39720770839918,3.5,13.5,1.25,61.0
5,8,0,0,8.6,0.0,14.33407575382444,5.0,5.0,1.3333333333333333,27.0
5,4,2,0,15.4,0.4,7.16703787691222,5.0,7.0,0.6666666666666666,63.0
8,4,6,1,5.625,0.75,8.788898309344878,4.0,13.5,0.8888888888888888,39.0
7,6,9,0,5.857142857142857,1.2857142857142858,12.476649250079014,7.0,16.0,0.75,30.0
6,5,2,0,11.833333333333334,0.3333333333333333,9.729550745276565,6.0,8.0,0.7142857142857143,57.0
7,8,0,0,10.571428571428571,0.0,16.635532333438686,7.0,7.0,1.0,71.0
7,6,4,1,7.714285714285714,0.5714285714285714,12.476649250079014,3.5,10.5,1.5,45.0
1,6,5,1,79.0,5.0,4.1588830833596715,0.5,5.5,6.0,50.0
5,6,5,1,9.6,1.0,10.75055681536833,2.5,9.5,2.0,31.0
7,7,5,0,9.0,0.7142857142857143,14.55609079175885,7.0,12.0,0.875,56.0
9,8,8,0,6.111111111111111,0.8888888888888888,18.420680743952367,9.0,17.0,0.8,54.0
8,6,8,1,5.625,1.0,13.183347464017316,4.0,15.5,1.3333333333333333,40.0
5,9,5,0,19.0,1.0,16.125835223052494,5.0,10.0,1.5,83.0
2,6,7,1,33.0,3.5,6.591673732008658,1.0,8.5,4.0,47.0
3,6,9,1,24.333333333333332,3.0,8.317766166719343,1.5,11.5,3.0,50.0
8,7,8,1,11.75,1.0,15.380572041353537,4.0,15.5,1.5555555555555556,89.0
3,5,4,0,21.666666666666668,1.3333333333333333,6.931471805599453,3.0,7.0,1.25,44.0
4,4,5,1,11.5,1.25,6.437751649736401,2.0,8.5,1.6,28.0
3,5,9,1,20.0,3.0,6.931471805599453,1.5,11.5,2.5,39.0
8,4,6,0,11.375,0.75,8.788898309344878,8.0,14.0,0.4444444444444444,87.0
2,8,2,0,28.0,1.0,8.788898309344878,2.0,4.0,2.6666666666666665,29.0
1,5,5,0,46.0,5.0,3.4657359027997265,1.0,6.0,2.5,21.0
1,8,2,0,96.0,2.0,5.545177444479562,1.0,3.0,4.0,74.0
7,6,6,1,13.142857142857142,0.8571428571428571,12.476649250079014,3.5,12.5,1.5,85.0
9,9,6,1,8.444444444444445,0.6666666666666666,20.723265836946414,4.5,14.5,1.8,75.0
6,4,3,0,9.666666666666666,0.5,7.783640596221253,6.0,9.0,0.5714285714285714,48.0
5,6,8,0,16.2,1.6,10.75055681536833,5.0,13.0,1.0,66.0
2,4,6,0,47.5,3.0,4.394449154672439,2.0,8.0,1.3333333333333333,70.0
8,4,2,1,7.625,0.25,8.788898309344878,4.0,9.5,0.8888888888888888,51.0
9,5,0,0,9.444444444444445,0.0,11.51292546497023,9.0,9.0,0.5,81.0
7,7,1,0,7.857142857142857,0.14285714285714285,14.55609079175885,7.0,8.0,0.875,44.0
9,9,2,1,5.666666666666667,0.2222222222222222,20.723265836946414,4.5,10.5,1.8,46.0
4,7,4,1,13.25,1.0,11.266065387038703,2.0,7.5,2.8,33.0
1,4,8,1,54.0,8.0,2.772588722239781,0.5,8.5,4.0,30.0
6,4,6,0,14.0,1.0,7.783640596221253,6.0,12.0,0.5714285714285714,72.0
6,9,8,0,8.833333333333334,1.3333333333333333,17.51319134149782,6.0,14.0,1.2857142857142858,45.0
4,5,3,1,23.25,0.75,8.047189562170502,2.0,6.5,2.0,79.0
4,5,7,0,24.25,1.75,8.047189562170502,4.0,11.0,1.0,81.0
4,9,4,0,21.25,1.0,14.484941211906902,4.0,8.0,1.8,65.0
1,9,3,1,94.0,3.0,6.238324625039508,0.5,3.5,9.0,68.0
7,8,6,1,13.0,0.8571428571428571,16.635532333438686,3.5,12.5,2.0,88.0
5,8,8,0,8.4,1.6,14.33407575382444,5.0,13.0,1.3333333333333333,27.0
5,6,0,1,8.4,0.0,10.75055681536833,2.5,4.5,2.0,26.0
5,9,8,0,10.6,1.6,16.125835223052494,5.0,13.0,1.5,38.0
2,8,8,1,38.0,4.0,8.788898309344878,1.0,9.5,5.333333333333333,51.0
2,9,7,1,48.5,3.5,9.887510598012987,1.0,8.5,6.0,73.0
2,6,4,0,42.0,2.0,6.591673732008658,2.0,6.0,2.0,60.0
2,6,1,1,46.0,0.5,6.591673732008658,1.0,2.5,4.0,68.0
2,7,8,1,34.0,4.0,7.690286020676768,1.0,9.5,4.666666666666667,46.0
6,5,9,0,16.333333333333332,1.5,9.729550745276565,6.0,15.0,0.7142857142857143,87.0
3,6,3,0,31.333333333333332,1.0,8.317766166719343,3.0,6.0,1.5,72.0
3,8,4,1,15.333333333333334,1.3333333333333333,11.090354888959125,1.5,6.5,4.0,25.0
6,7,9,1,13.166666666666666,1.5,13.621371043387192,3.0,14.5,2.0,70.0
7,7,4,1,14.0,0.5714285714285714,14.55609079175885,3.5,10.5,1.75,87.0
6,4,3,0,13.833333333333334,0.5,7.783640596221253,6.0,9.0,0.5714285714285714,71.0
5,9,1,1,11.0,0.2,16.125835223052494,2.5,5.5,3.0,39.0
7,5,4,1,6.0,0.5714285714285714,10.39720770839918,3.5,10.5,1.25,31.0
2,8,4,0,33.5,2.0,8.788898309344878,2.0,6.0,2.6666666666666665,50.0
4,7,8,1,24.0,2.0,11.266065387038703,2.0,11.5,2.8,72.0
4,9,1,1,19.0,0.25,14.484941211906902,2.0,4.5,3.6,57.0
2,5,4,1,34.0,2.0,5.493061443340549,1.0,5.5,3.3333333333333335,47.0
2,9,8,1,47.0,4.0,9.887510598012987,1.0,9.5,6.0,75.0
7,4,3,1,10.285714285714286,0.42857142857142855,8.317766166719343,3.5,9.5,1.0,63.0
3,7,4,1,23.666666666666668,1.3333333333333333,9.704060527839234,1.5,6.5,3.5,50.0
7,7,0,1,12.428571428571429,0.0,14.55609079175885,3.5,6.5,1.75,78.0
6,6,4,0,14.0,0.6666666666666666,11.675460894331879,6.0,10.0,0.8571428571428571,71.0
5,4,3,1,10.8,0.6,7.16703787691222,2.5,7.5,1.3333333333333333,41.0
9,7,5,0,9.222222222222221,0.5555555555555556,16.11809565095832,9.0,14.0,0.7,80.0
2,6,1,0,25.5,0.5,6.591673732008658,2.0,3.0,2.0,26.0
7,8,3,0,10.285714285714286,0.42857142857142855,16.635532333438686,7.0,10.0,1.0,66.0
2,4,3,1,23.5,1.5,4.394449154672439,1.0,4.5,2.6666666666666665,24.0
5,7,2,0,16.6,0.4,12.542316284596385,5.0,7.0,1.1666666666666667,70.0
1,6,9,0,67.0,9.0,4.1588830833596715,1.0,10.0,3.0,45.0
4,6,3,1,13.25,0.75,9.656627474604601,2.0,6.5,2.4,35.0
3,9,1,1,26.666666666666668,0.3333333333333333,12.476649250079015,1.5,3.5,4.5,58.0
5,8,8,0,11.6,1.6,14.33407575382444,5.0,13.0,1.3333333333333333,47.0
1,8,6,1,98.0,6.0,5.545177444479562,0.5,6.5,8.0,74.0
7,9,8,1,6.571428571428571,1.1428571428571428,18.71497387511852,3.5,14.5,2.25,41.0
3,6,7,1,14.666666666666666,2.3333333333333335,8.317766166719343,1.5,9.5,3.0,25.0
1,8,9,0,47.0,9.0,5.545177444479562,1.0,10.0,4.0,24.0
1,4,0,0,47.0,0.0,2.772588722239781,1.0,1.0,2.0,19.0
3,4,7,0,13.333333333333334,2.3333333333333335,5.545177444479562,3.0,10.0,1.0,17.0
7,5,6,0,6.714285714285714,0.8571428571428571,10.39720770839918,7.0,13.0,0.625,39.0
8,5,6,1,8.0,0.75,10.986122886681098,4.0,13.5,1.1111111111111112,58.0
2,4,5,1,22.0,2.5,4.394449154672439,1.0,6.5,2.6666666666666665,17.0
5,5,4,1,17.0,0.8,8.958797346140274,2.5,8.5,1.6666666666666667,69.0
8,8,4,1,10.75,0.5,17.577796618689757,4.0,11.5,1.7777777777777777,80.0
